pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	part_d_model_demo	part_d_enhncd_cvrg_demo	mrx_form_model_type	mrx_drug_ben_yn	mrx_benefit_type	mrx_partd_network_loc	mrx_ltc_attest_flag	mrx_first_fill	mrx_otc_meds_pay_ump_yn	mrx_otc_meds_attest_flag	mrx_formulary_tiers_num	mrx_tier_form_ex	mrx_tier_form_ex_2_yn	mrx_tier_form_ex_2	mrx_ae_oon_cstshr_struct	mrx_ae_cstshr_apply	mrx_form_model_desc	mrx_ae_ooptcs_apply	mrx_alt_ded_charge	mrx_alt_ded_amount	mrx_alt_ded_type_yn	mrx_alt_no_ded_tier	mrx_alt_ded_tier_cstshr_yn	mrx_alt_gen_cstshr_struct	mrx_alt_gen_coins_pct	mrx_alt_gen_copay_amt	mrx_alt_oon_cstshr_struct	mrx_alt_red_cost_sharing	mrx_alt_red_cost_sharing_items	mrx_alt_fulfill_desc	mrx_alt_excl_drugs_yn	mrx_alt_pre_icl_cost_share	mrx_alt_pre_icl_exclud_only_yn	mrx_alt_ira_covg_tier	mrx_alt_cstshr_post_oopt	mrx_gen_loc_rstd	mrx_gen_rstd_1m	mrx_gen_rstd_2m	mrx_gen_rstd_3m	mrx_gen_loc_oon	mrx_gen_oon_1m	mrx_gen_oon_os	mrx_gen_loc_mostd	mrx_gen_mostd_1m	mrx_gen_mostd_2m	mrx_gen_mostd_3m	mrx_gen_loc_ltc	mrx_gen_ltc_1m	mrx_tier_extd_days_gen_yn	mrx_gen_extd_first_fill	mrx_gen_ira_rstd_copay_1m	mrx_gen_ira_rstd_copay_2m	mrx_gen_ira_rstd_copay_3m	mrx_gen_ira_mostd_copay_1m	mrx_gen_ira_mostd_copay_2m	mrx_gen_ira_mostd_copay_3m	mrx_gen_ira_oonp_copay_1m	mrx_gen_ira_oonp_copay_othnum	mrx_gen_ira_ltcp_copay_1m	mrx_gen_ira_rstd_coins_1m	mrx_gen_ira_rstd_coins_2m	mrx_gen_ira_rstd_coins_3m	mrx_gen_ira_mostd_coins_1m	mrx_gen_ira_mostd_coins_2m	mrx_gen_ira_mostd_coins_3m	mrx_gen_ira_oonp_coins_1m	mrx_gen_ira_oonp_coins_othnum	mrx_gen_ira_ltcp_coins_1m	mrx_avg_exp_cost_share_attest	mrx_snp_zerocost_attest	mrx_vaccine_attest	mrx_insulin_attest
H4604	024	0	1	02	01	H4604_024_0	5			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	600.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2 and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
H4604	025	0	1	02	01	H4604_025_0	4			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	520.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2 and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
H4604	026	0	1	02	01	H4604_026_0	4		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0100000	1				2	1	101	Member's deductible only applies to Tiers 2, 3, 4 and 5, Members pay copays instead of coinsurance on tier 1 .	2	3		0001110	1																																		1	1	1	1
H4604	027	0	1	02	01	H4604_027_0	4			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	600.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2 and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
H4604	028	0	1	02	01	H4604_028_0	4			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	600.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2 and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
H4604	801	0	1	01	01	H4604_801_0	1				1																																																																				
H4604	803	0	1	01	01	H4604_803_0	1				1																																																																				
H4604	805	0	1	01	01	H4604_805_0	1	N	N		2																																																																				
H4604	809	0	1	01	01	H4604_809_0	1				1																																																																				
H4604	810	0	1	01	01	H4604_810_0	1				1																																																																				
H4604	811	0	1	01	01	H4604_811_0	1	N	N		2																																																																				
H4605	001	0	1	04	01	H4605_001_0	5	N	N		2																																																																				
H4605	002	0	1	04	01	H4605_002_0	6			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	495.00	2	0110000	1				2	1	011		2	3		0111100	1																																		1		1	1
H4605	004	0	1	04	01	H4605_004_0	6			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	200.00	2	0110000	1				2	1	011		2	3		0111100	1																																		1		1	1
H4605	801	0	1	04	01	H4605_801_0	3	N	N		2																																																																				
H4605	802	0	1	04	01	H4605_802_0	3				1																																																																				
H4605	803	0	1	04	01	H4605_803_0	3				1																																																																				
H4605	804	0	1	04	01	H4605_804_0	3				1																																																																				
H4610	001	0	1	01	01	H4610_001_0	4		N	5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	534.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2 .	2	3		0001110	1																																		1	1	1	1
H4610	002	0	1	01	01	H4610_002_0	4		N		1	1	110110	1		2											615.00																110	30		100	01	30		110	30		100	1	31	2	2	35.00		105.00	35.00		105.00	35.00		35.00	25		25	25		25	25		25			1	1
H4623	001	0	1	02	01	H4623_001_0	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	400.00	2	0110000	1				2	1	111	The enhanced benefits satisfy all the BPT requirements around actuarial value. Benefit enhancements are achieved through a combination of enhancements relative to defined standard which could include: reduced Initial Coverage Phase cost sharing, reduced deductible, deductible tier exclusions, and/or reduced insulin cost sharing.	1	3		0111110	1																																		1		1	1
H4623	002	0	1	02	01	H4623_002_0	3			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	2	0111000	1				2	1	101	The enhanced benefits satisfy all the BPT requirements around actuarial value. Benefit enhancements are achieved through a combination of enhancements relative to defined standard which could include: reduced Initial Coverage Phase cost sharing, reduced deductible, deductible tier exclusions, and/or reduced insulin cost sharing.	1	3		0111110	1																																		1		1	1
H4624	001	0	1	01	01	H4624_001_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	003	0	1	01	01	H4624_003_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	006	0	1	01	01	H4624_006_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	010	0	1	01	01	H4624_010_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	011	0	1	01	01	H4624_011_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	012	0	1	01	01	H4624_012_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	022	0	1	01	01	H4624_022_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	023	0	1	01	01	H4624_023_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	025	0	1	01	01	H4624_025_0	9			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	026	0	1	01	01	H4624_026_0	9			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	027	0	1	01	01	H4624_027_0	10			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2	1	101	The plan fulfills this through reduced cost sharing on Tier 1 to $0 copay.	1	3		0101111	1																																		1		1	1
H4624	028	0	1	01	01	H4624_028_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	029	0	1	01	01	H4624_029_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	031	0	1	01	01	H4624_031_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	032	0	1	01	01	H4624_032_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	033	0	1	01	01	H4624_033_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	034	0	1	01	01	H4624_034_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	036	0	1	01	01	H4624_036_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	037	0	1	01	01	H4624_037_0	8			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	038	0	1	01	01	H4624_038_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	039	0	1	01	01	H4624_039_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	040	0	1	01	01	H4624_040_0	7			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	042	0	1	01	01	H4624_042_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4624	043	0	1	01	01	H4624_043_0	8			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	044	0	1	01	01	H4624_044_0	8			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		3								2	1	010		1	3		0101110	1																																		1		1	1
H4624	045	0	1	01	01	H4624_045_0	7			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		1	615.00	1						2	1	100	For Tier 1, we are placing the cost share at 15%, not to exceed the 25%.	2	3		0101110	1																																		1		1	1
H4624	046	0	1	01	01	H4624_046_0	8			5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		3								2	1	010		1	3		0101111	1																																		1		1	1
H4626	001	0	1	20	08	H4626_001_0	2				1																																																																				
H4626	002	0	1	20	08	H4626_002_0	2				1																																																																				
H4647	001	0	1	01	01	H4647_001_0	5			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	250.00	2	0110000	1				1	1	111	The plan has a $0 deductible on Tier 1 and Tier 2, a $250 deductible on Tiers 3, 4, and 5, and low copays.	1	3		0111110	1																																		1		1	1
H4647	002	0	1	01	01	H4647_002_0	5			5F	1	4	110110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	250.00	2	0110000	1				1	1	111	The plan has $0 deductible on Tier 1 and Tier 2, a $250 deductible on Tiers 3, 4, and 5, and low copays.	1	3		0111110	1																																		1		1	1
H4661	001	0	1	02	01	H4661_001_0	9			5F4	1	4	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0110001	1				2	1	101	Per CMS Guidance for Enhanced Alternative plans, the Contract PBP met all the conditions prescribed by CMS.  In the BPTs, the following plan passed the Actuarial Tests to ensure the plan is Enhanced relative to Defined Standard.  Finally, the Contract PBP passed the OOPC and TBC tests mandated by CMS.	1	3		0001100	1																																		1		1	1
H4661	003	0	1	02	01	H4661_003_0	9		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		2	475.00	2	0100001	1				2					3		0001100	1																																		1	1	1	1
H4661	005	0	1	02	01	H4661_005_0	9		N	5F4	1	3	101101	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0000001	1				2					3		0001100	1																																		1	1	1	1
H4676	001	0	1	01	01	H4676_001_0	7			5F2	1	4	101100	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		3								1	1	110	There is no deductible.  There are copays on Tiers 1-4.	2	3		0011100	1																																				1	1
H4676	002	0	1	01	01	H4676_002_0	7		N	5F2	1	4	110100	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Vaccines		1	615.00	2	0100001	1				1	1	101	There are no copays for tier 1.	2	3		0011100	1																																		1	1	1	1
H4694	001	0	1	01	01	H4694_001_0	6		N	5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2	1	101	$0 cost sharing for select tiers.	2	3		0001100	1																																		1	1	1	1
H4694	002	0	1	01	01	H4694_002_0	6		N	5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		2	605.00	2	0100001	1				2	1	111	$0 cost sharing for select tiers.	2	3		0001100	1																																		1	1	1	1
H4694	003	0	1	01	01	H4694_003_0	6		N	5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2	1	101	$0 cost sharing for select tiers.	2	3		0001100	1																																		1	1	1	1
H4694	004	0	1	01	01	H4694_004_0	6		N	5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2	1	101	$0 cost sharing for select tiers.	2	3		0001100	1																																		1	1	1	1
H4704	001	0	1	04	01	H4704_001_0	6		N	5F4	1	4	110110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0110001	1				2	1	101	$0 cost sharing for select tiers.	2	3		0001100	1																																		1	1	1	1
